home_team,away_team,home_score,away_score,date,year,week,home_spread,home_games_played,home_first_downs,home_rush_attempts,home_rushing_yards,home_rushing_touchdowns,home_pass_completions,home_pass_attempts,home_passing_yards,home_passing_touchdowns,home_interceptions_thrown,home_times_sacked,home_sacked_yards,home_net_passing_yards,home_total_yards,home_fumbles,home_fumbles_lost,home_turnovers,home_penalties,home_penalty_yards,home_third_down_conversions,home_third_downs,home_fourth_down_conversions,home_fourth_downs,home_time_of_possession,home_yards_allowed,home_interceptions,home_fumbles_forced,home_fumbles_recovered,home_turnovers_forced,home_sacks,home_sack_yards_forced,away_games_played,away_first_downs,away_rush_attempts,away_rushing_yards,away_rushing_touchdowns,away_pass_completions,away_pass_attempts,away_passing_yards,away_passing_touchdowns,away_interceptions_thrown,away_times_sacked,away_sacked_yards,away_net_passing_yards,away_total_yards,away_fumbles,away_fumbles_lost,away_turnovers,away_penalties,away_penalty_yards,away_third_down_conversions,away_third_downs,away_fourth_down_conversions,away_fourth_downs,away_time_of_possession,away_yards_allowed,away_interceptions,away_fumbles_forced,away_fumbles_recovered,away_turnovers_forced,away_sacks,away_sack_yards_forced
Redskins,Jaguars,41,10,9/14/2014,2014,2,-5,1,32,42,191,3,24,36,288,2,0,3,30,258,449,0,0,0,11,98,6,14,1,2,2341,148,1,0,0,1,10,70,1,8,10,25,0,14,28,193,1,1,10,70,123,148,0,0,1,6,44,3,13,0,1,1259,449,0,0,0,0,3,30
Chargers,Seahawks,30,21,9/14/2014,2014,2,4.5,1,26,37,101,0,28,37,284,3,0,1,8,276,377,4,0,0,6,53,10,17,0,0,2535,288,0,2,1,1,2,22,1,14,13,108,1,17,25,202,2,0,2,22,180,288,2,1,1,8,53,3,8,0,1,1065,377,0,4,0,0,1,8
Vikings,Patriots,7,30,9/14/2014,2014,2,3,1,17,19,54,0,19,36,202,1,4,6,39,163,217,1,0,4,7,58,4,11,0,1,1706,292,0,1,0,0,1,7,1,16,37,150,1,14,21,149,1,0,1,7,142,292,1,0,0,15,163,5,14,0,1,1894,217,4,1,0,4,6,39
Bengals,Falcons,24,10,9/14/2014,2014,2,-5.5,1,21,45,170,2,16,24,302,1,0,0,0,302,472,0,0,0,7,55,6,14,0,0,1979,309,3,0,0,3,2,19,1,19,19,97,0,24,44,231,1,3,2,19,212,309,0,0,3,7,56,3,12,1,2,1621,472,0,0,0,0,0,0
49ers,Bears,20,28,9/14/2014,2014,2,-7,1,19,27,127,1,21,34,248,1,3,4,16,232,359,2,1,4,16,118,7,13,1,2,2031,216,0,1,0,0,1,6,1,19,17,46,0,23,34,176,4,0,1,6,170,216,1,0,0,10,58,3,9,0,0,1569,359,3,2,1,4,4,16
Packers,Jets,31,24,9/14/2014,2014,2,-7,1,25,22,80,0,25,42,346,3,0,4,36,310,390,3,1,1,3,34,7,14,0,0,1774,313,1,1,0,1,2,10,1,19,37,147,2,16,32,176,1,1,2,10,166,313,1,0,1,7,82,8,17,2,3,1826,390,0,3,1,1,4,36
Raiders,Texans,14,30,9/14/2014,2014,2,3,1,22,17,101,1,27,42,263,1,2,0,0,263,364,4,2,4,5,24,2,9,2,2,1284,327,0,1,0,0,0,0,1,20,46,188,1,14,19,139,2,0,0,0,139,327,1,0,0,7,85,9,15,0,0,2316,364,2,4,2,4,0,0
Buccaneers,Rams,17,19,9/14/2014,2014,2,-4,1,18,30,157,2,16,21,179,0,1,1,4,175,332,1,0,1,4,30,4,8,0,0,1675,339,0,2,1,1,2,15,1,20,29,119,1,22,29,235,0,0,2,15,220,339,2,1,1,5,65,5,11,0,0,1925,332,1,1,0,1,1,4
Giants,Cardinals,14,25,9/14/2014,2014,2,-2,1,24,27,81,0,26,39,277,2,2,2,17,260,341,2,2,4,9,70,6,12,0,1,1949,266,0,0,0,0,4,25,1,21,28,124,1,14,29,167,0,0,4,25,142,266,0,0,0,7,71,5,13,0,0,1651,341,2,2,2,4,2,17
Panthers,Lions,24,7,9/14/2014,2014,2,-1.5,1,20,24,62,1,22,34,281,1,0,4,30,251,313,0,0,0,4,45,3,12,0,0,1759,323,1,3,2,3,4,38,1,21,18,70,0,27,48,291,1,1,4,38,253,323,3,2,3,5,33,6,15,1,2,1841,313,0,0,0,0,4,30
Bills,Dolphins,29,10,9/14/2014,2014,2,-1,1,13,33,113,0,16,26,202,1,0,0,0,202,315,0,0,0,6,40,5,15,0,0,1723,290,1,1,1,2,4,31,1,23,21,80,0,31,49,241,1,1,4,31,210,290,1,1,2,3,20,5,16,1,4,1877,315,0,0,0,0,0,0
Titans,Cowboys,10,26,9/14/2014,2014,2,-3,1,13,13,82,0,18,34,234,1,2,2,2,232,314,1,0,2,5,30,2,10,0,1,1129,368,0,1,1,1,4,28,1,26,43,220,1,19,29,176,1,0,4,28,148,368,1,1,1,4,25,9,16,0,0,2471,314,2,1,0,2,2,2
Browns,Saints,26,24,9/14/2014,2014,2,5,1,23,30,122,1,24,41,204,1,0,1,2,202,324,0,0,0,4,30,7,16,2,2,1690,397,1,1,1,2,2,14,1,26,27,174,1,27,40,237,2,1,2,14,223,397,1,1,2,5,39,7,13,0,0,1910,324,0,0,0,0,1,2
Broncos,Chiefs,24,17,9/14/2014,2014,2,-13,1,19,19,88,0,21,26,242,3,0,1,5,237,325,0,0,0,11,71,3,8,1,1,1426,380,0,1,0,0,2,8,1,28,31,133,2,26,42,255,0,0,2,8,247,380,1,0,0,7,62,11,16,0,1,2174,325,0,0,0,0,1,5
Colts,Eagles,27,30,9/15/2014,2014,2,-3,1,25,38,169,0,20,34,172,3,1,0,0,172,341,2,1,2,4,70,4,12,1,1,2175,458,1,0,0,1,0,0,1,24,27,127,2,21,37,331,1,1,0,0,331,458,0,0,1,11,90,5,12,0,0,1425,341,1,2,1,2,0,0
Falcons,Buccaneers,56,14,9/18/2014,2014,3,-6.5,2,26,36,144,3,24,28,350,3,1,1,6,344,488,4,3,4,5,50,8,11,0,0,1959,217,1,5,4,5,3,26,2,10,18,64,0,22,36,179,1,1,3,26,153,217,5,4,5,11,110,3,13,1,1,1641,488,1,4,3,4,1,6
Saints,Vikings,20,9,9/21/2014,2014,3,-10,2,27,32,108,1,27,35,293,2,0,1,5,288,396,1,0,0,4,30,9,13,0,0,2013,247,0,0,0,0,2,15,2,13,22,59,0,17,30,203,0,0,2,15,188,247,0,0,0,5,44,6,15,0,0,1587,396,0,1,0,0,1,5
Lions,Packers,19,7,9/21/2014,2014,3,-1,2,21,38,115,1,22,34,246,0,2,2,8,238,353,1,1,3,6,40,11,18,0,0,2293,223,0,1,1,1,2,15,2,14,22,76,0,16,27,162,1,0,2,15,147,223,1,1,1,5,30,4,10,0,1,1307,353,2,1,1,3,2,8
Patriots,Raiders,16,9,9/21/2014,2014,3,-14,2,21,32,76,0,24,37,234,1,0,2,13,221,297,1,0,0,6,59,9,18,0,1,1895,241,1,0,0,1,0,0,2,14,22,67,0,21,34,174,0,1,0,0,174,241,0,0,1,6,49,5,13,0,0,1705,297,0,1,0,0,2,13
Rams,Cowboys,31,34,9/21/2014,2014,3,2,2,26,30,121,0,30,42,327,3,2,0,0,327,448,1,1,3,8,119,8,13,1,2,1970,340,1,1,1,2,0,0,2,19,29,123,1,18,23,217,2,1,0,0,217,340,1,1,2,3,15,5,10,0,0,1630,448,2,1,1,3,0,0
Seahawks,Broncos,26,20,9/21/2014,2014,3,-4,2,26,37,129,1,25,35,275,2,1,3,20,255,384,1,0,1,7,34,7,17,0,0,2284,332,1,1,1,2,1,7,2,20,20,36,0,31,49,303,2,1,1,7,296,332,1,1,2,4,27,6,16,0,0,1662,384,1,1,0,1,3,20
Giants,Texans,30,17,9/21/2014,2014,3,-1,2,26,42,193,1,21,28,234,2,0,1,8,226,419,2,1,1,4,31,4,12,0,1,1954,411,3,1,0,3,2,7,2,20,25,119,1,21,35,299,1,3,2,7,292,411,1,0,3,5,40,2,12,1,2,1646,419,0,2,1,1,1,8
Bills,Chargers,10,22,9/21/2014,2014,3,-2.5,2,18,22,87,0,23,40,238,1,0,3,33,205,292,1,0,0,11,110,6,14,0,2,1706,333,0,0,0,0,2,6,2,20,36,83,0,18,25,256,2,0,2,6,250,333,0,0,0,6,44,5,13,0,0,1894,292,0,1,0,0,3,33
Cardinals,49ers,23,14,9/21/2014,2014,3,3,2,24,27,84,0,19,34,254,2,0,0,0,254,338,1,1,1,5,36,8,13,1,1,1660,318,0,0,0,0,1,9,2,20,23,82,1,29,37,245,1,0,1,9,236,318,0,0,0,9,107,6,12,1,1,1940,338,0,1,1,1,0,0
Bengals,Titans,33,7,9/21/2014,2014,3,-6.5,2,25,31,116,3,17,26,184,1,1,0,0,184,300,0,0,1,7,50,3,9,0,1,1724,326,2,2,0,2,2,8,2,22,28,149,1,17,34,185,0,2,2,8,177,326,2,0,2,11,99,2,12,1,2,1876,300,1,0,0,1,0,0
Browns,Ravens,21,23,9/21/2014,2014,3,1.5,2,19,30,85,2,19,25,290,1,0,0,0,290,375,1,0,0,12,94,5,11,0,0,1745,377,1,0,0,1,0,0,2,23,33,160,1,19,31,217,1,1,0,0,217,377,0,0,1,5,32,4,12,0,1,1855,375,0,1,0,0,0,0
Dolphins,Chiefs,15,34,9/21/2014,2014,3,-5.5,2,18,20,141,0,21,43,205,1,0,4,14,191,332,1,0,0,6,65,4,15,0,2,1578,342,0,4,2,2,5,18,2,23,41,174,2,19,25,186,3,0,5,18,168,342,4,2,2,4,23,9,16,1,1,2022,332,0,1,0,0,4,14
Panthers,Steelers,19,37,9/21/2014,2014,3,-3,2,20,10,42,0,29,41,330,2,0,3,23,307,349,3,2,2,7,105,4,12,1,1,1521,454,0,0,0,0,1,6,2,24,34,264,1,22,30,196,2,0,1,6,190,454,0,0,0,11,91,3,11,1,1,2079,349,0,3,2,2,3,23
Jaguars,Colts,17,44,9/21/2014,2014,3,6,2,18,20,105,0,18,31,256,2,2,4,17,239,344,1,1,3,2,15,4,10,0,0,1377,529,0,0,0,0,2,5,2,27,29,144,0,33,43,390,4,0,2,5,385,529,0,0,0,8,46,8,14,0,1,2223,344,2,1,1,3,4,17
Eagles,Redskins,37,34,9/21/2014,2014,3,-4,2,22,25,54,0,27,41,325,3,0,0,0,325,379,2,1,1,9,70,4,11,0,0,1512,511,1,1,0,1,0,0,2,27,28,84,1,30,48,427,3,1,0,0,427,511,1,0,1,10,131,8,15,0,1,2088,379,0,2,1,1,0,0
Jets,Bears,19,27,9/22/2014,2014,3,-1.5,2,21,26,114,0,26,43,316,1,2,3,16,300,414,5,1,3,6,78,6,15,1,2,1912,257,0,1,1,1,4,28,2,17,21,60,0,23,38,225,2,0,4,28,197,257,1,1,1,9,95,7,15,0,0,1688,414,2,5,1,3,3,16
Redskins,Giants,14,45,9/25/2014,2014,4,-3,3,17,17,86,1,19,33,257,1,4,2,14,243,329,2,2,6,11,88,1,8,0,0,1363,449,1,0,0,1,1,5,3,31,38,154,2,28,39,300,4,1,1,5,295,449,0,0,1,7,66,11,16,0,0,2237,329,4,2,2,6,2,14
49ers,Eagles,26,21,9/28/2014,2014,4,-3.5,3,20,42,218,0,17,30,218,2,1,4,29,189,407,0,0,1,10,80,8,19,0,0,2537,213,2,2,2,4,1,4,3,11,12,22,0,21,43,195,0,2,1,4,191,213,2,2,4,10,70,5,13,0,2,1063,407,1,0,0,1,4,29
Colts,Titans,41,17,9/28/2014,2014,4,-7.5,3,31,41,105,1,29,41,393,4,1,0,0,393,498,0,0,1,11,88,7,14,0,0,2541,261,2,2,1,3,3,18,3,16,16,85,1,14,28,194,1,2,3,18,176,261,2,1,3,6,68,1,9,0,0,1059,498,1,0,0,1,0,0
Texans,Bills,23,17,9/28/2014,2014,4,-3,3,19,23,37,0,25,37,268,1,2,3,4,264,301,2,1,3,8,90,5,14,0,0,1856,316,2,1,0,2,2,5,3,17,23,96,0,21,44,225,2,2,2,5,220,316,1,0,2,8,40,5,16,0,0,1744,301,2,2,1,3,3,4
Jets,Lions,17,24,9/28/2014,2014,4,-1,3,17,27,132,1,17,33,209,1,1,2,5,204,336,2,1,2,6,32,7,15,0,0,1507,360,0,0,0,0,4,21,3,17,27,88,1,24,34,293,2,0,4,21,272,360,0,0,0,5,33,6,15,0,0,2093,336,1,2,1,2,2,5
Ravens,Panthers,38,10,9/28/2014,2014,4,-3,3,25,30,127,2,22,31,327,3,0,0,0,327,454,1,0,0,4,40,10,13,0,0,1824,315,0,2,1,1,2,20,3,20,26,67,0,20,34,268,1,0,2,20,248,315,2,1,1,7,59,10,15,0,0,1776,454,0,1,0,0,0,0
Cowboys,Saints,38,17,9/28/2014,2014,4,3,3,24,35,190,2,22,29,262,3,0,1,7,255,445,2,0,0,6,50,8,14,0,0,2085,438,1,2,2,3,2,6,3,20,13,104,0,32,44,340,2,1,2,6,334,438,2,2,3,3,20,4,10,1,2,1515,445,0,2,0,0,1,7
Bears,Packers,17,38,9/28/2014,2014,4,1.5,3,33,41,235,0,23,35,265,2,2,1,4,261,496,3,0,2,6,46,7,11,2,3,2182,358,0,0,0,0,1,0,3,21,18,56,1,22,28,302,4,0,1,0,302,358,0,0,0,9,70,4,8,0,0,1418,496,2,3,0,2,1,4
Chargers,Jaguars,33,14,9/28/2014,2014,4,-13,3,19,20,42,0,29,39,377,3,0,2,12,365,407,1,0,0,7,57,9,16,0,0,1766,320,2,1,1,3,3,19,3,21,25,85,1,29,37,254,1,2,3,19,235,320,1,1,3,3,32,9,14,0,2,1834,407,0,1,0,0,2,12
Steelers,Buccaneers,24,27,9/28/2014,2014,4,-7,3,27,27,85,0,30,41,331,3,0,5,26,305,390,2,1,1,13,125,6,14,1,1,2055,350,1,0,0,1,1,15,3,21,19,63,1,21,43,302,2,1,1,15,287,350,0,0,1,9,50,7,13,0,1,1545,390,0,2,1,1,5,26
Vikings,Falcons,41,29,9/28/2014,2014,4,5,3,26,44,241,4,19,30,317,0,0,0,0,317,558,0,0,0,6,40,6,13,1,1,1972,411,2,0,0,2,1,10,3,23,22,123,1,25,41,298,3,2,1,10,288,411,0,0,2,5,50,10,15,0,0,1628,558,0,0,0,0,0,0
Raiders,Dolphins,14,38,9/28/2014,2014,4,3.5,3,17,18,53,0,28,44,275,2,3,2,11,264,317,1,1,4,9,80,6,14,0,1,1746,435,1,3,2,3,0,0,3,24,35,157,2,23,31,278,2,1,0,0,278,435,3,2,3,5,35,5,11,1,2,1854,317,3,1,1,4,2,11
Chiefs,Patriots,41,14,9/29/2014,2014,4,3,3,26,38,207,1,20,26,248,3,0,2,12,236,443,0,0,0,4,35,7,12,0,0,2187,290,2,2,1,3,3,14,3,13,16,75,0,20,30,229,2,2,3,14,215,290,2,1,3,3,30,2,9,0,0,1413,443,0,0,0,0,2,12
Packers,Vikings,42,10,10/2/2014,2014,5,-8,4,15,28,156,2,15,22,178,3,1,2,14,164,320,0,0,1,5,30,4,11,0,0,1671,299,2,1,1,3,6,34,4,20,25,111,1,22,44,222,0,2,6,34,188,299,1,1,3,9,91,5,15,1,2,1929,320,1,0,0,1,2,14
Broncos,Cardinals,41,20,10/5/2014,2014,5,-8.5,3,24,28,92,1,31,47,479,4,2,1,3,476,568,0,0,2,7,67,7,16,0,0,2117,215,0,1,0,0,3,21,3,9,19,37,1,12,34,199,1,0,3,21,178,215,1,0,0,3,15,3,16,0,0,1483,568,2,0,0,2,1,3
Chargers,Jets,31,0,10/5/2014,2014,5,-6.5,4,21,40,162,1,20,28,288,3,1,3,11,277,439,0,0,1,5,76,12,18,0,0,2334,151,1,1,1,2,2,14,4,11,21,91,0,12,31,74,0,1,2,14,60,151,1,1,2,12,94,1,12,0,1,1266,439,1,0,0,1,3,11
49ers,Chiefs,22,17,10/5/2014,2014,5,-4,4,22,40,171,0,14,27,201,1,0,3,15,186,357,1,0,0,2,10,6,16,1,1,2164,265,1,1,0,1,0,0,4,14,20,107,1,16,30,158,1,1,0,0,158,265,1,0,1,4,29,6,11,0,0,1436,357,0,1,0,0,3,15
Colts,Ravens,20,13,10/5/2014,2014,5,-2.5,4,26,30,127,1,32,49,312,1,2,1,7,305,432,4,2,4,6,83,7,15,0,1,2323,287,1,2,2,3,4,38,4,15,15,90,1,22,38,235,0,1,4,38,197,287,2,2,3,5,36,1,11,1,3,1277,432,2,4,2,4,1,7
Cowboys,Texans,20,17,10/5/2014,2014,5,-5,4,24,33,140,0,28,41,324,2,1,1,8,316,456,2,2,3,7,56,8,14,0,0,2167,330,1,0,0,1,0,0,4,15,31,176,2,16,25,154,0,1,0,0,154,330,0,0,1,5,35,4,13,1,1,1868,456,1,2,2,3,1,8
Panthers,Bears,31,24,10/5/2014,2014,5,-2,4,22,26,91,1,19,35,255,2,1,2,24,231,322,3,2,3,3,30,5,12,0,0,1621,347,2,3,2,4,4,27,4,17,22,85,1,28,36,289,2,2,4,27,262,347,3,2,4,10,79,5,13,0,1,1979,322,1,3,2,3,2,24
Patriots,Bengals,43,17,10/5/2014,2014,5,2.5,4,30,46,220,1,23,35,292,2,0,1,7,285,505,1,0,0,12,114,6,16,1,1,2336,320,0,3,3,3,1,8,3,17,18,79,0,18,29,249,2,0,1,8,241,320,3,3,3,4,37,0,7,0,1,1264,505,0,1,0,0,1,7
Lions,Bills,14,17,10/5/2014,2014,5,-4.5,4,13,20,69,0,18,31,231,1,1,6,27,204,273,3,1,2,8,62,1,11,0,0,1661,343,1,3,0,1,2,14,4,19,22,49,0,30,43,308,1,1,2,14,294,343,3,0,1,11,74,5,16,0,0,1939,273,1,3,1,2,6,27
Giants,Falcons,30,20,10/5/2014,2014,5,-4.5,4,22,34,124,1,19,30,200,2,0,1,7,193,317,2,2,2,3,15,9,15,0,0,1901,397,1,1,0,1,1,9,4,20,21,90,1,29,45,316,1,1,1,9,307,397,1,0,1,8,81,2,13,1,2,1699,317,0,2,2,2,1,7
Jaguars,Steelers,9,17,10/5/2014,2014,5,5.5,4,12,15,56,0,22,36,191,0,2,1,4,187,243,3,0,2,4,34,3,12,1,1,1483,372,0,1,1,1,4,12,4,20,28,111,0,26,36,273,1,0,4,12,261,372,1,1,1,7,50,8,16,0,0,2117,243,2,3,0,2,1,4
Saints,Buccaneers,37,31,10/5/2014,2014,5,-10.5,4,34,29,140,2,35,57,371,2,3,0,0,371,511,0,0,3,6,50,6,13,0,0,2312,314,1,2,0,1,1,1,4,20,21,66,1,19,32,249,2,1,1,1,248,314,2,0,1,15,113,3,9,0,0,1624,511,3,0,0,3,0,0
Titans,Browns,28,29,10/5/2014,2014,5,1,4,22,30,149,1,21,32,273,3,0,3,12,261,410,0,0,0,7,68,8,14,0,1,1843,460,1,0,0,1,1,7,3,27,36,176,0,21,37,291,3,1,1,7,284,460,0,0,1,7,74,4,12,0,2,1757,410,0,0,0,0,3,12
Eagles,Rams,34,28,10/5/2014,2014,5,-4,4,22,33,145,0,24,37,207,2,1,0,0,207,352,2,2,3,4,39,8,15,0,0,1621,466,0,3,3,3,4,34,3,29,23,125,1,29,49,375,3,0,4,34,341,466,3,3,3,10,82,7,14,0,1,1979,352,1,2,2,3,0,0
Redskins,Seahawks,17,27,10/6/2014,2014,5,7,4,14,17,32,0,21,36,283,2,0,1,8,275,307,1,0,0,3,30,3,12,0,0,1504,403,0,2,0,0,3,23,3,20,36,225,1,18,24,201,2,0,3,23,178,403,2,0,0,13,90,5,14,1,1,2096,307,0,1,0,0,1,8
Texans,Colts,28,33,10/9/2014,2014,6,3,5,18,24,136,2,15,23,212,1,0,5,16,196,332,2,2,2,5,66,1,8,0,1,1391,456,1,1,1,2,3,7,5,27,35,93,1,25,44,370,3,1,3,7,363,456,1,1,2,5,51,8,16,0,0,2209,332,0,2,2,2,5,16
Eagles,Giants,27,0,10/12/2014,2014,6,-1.5,5,24,36,203,1,21,34,248,2,2,1,3,245,448,1,0,2,3,25,4,13,0,0,1946,254,0,3,1,1,8,43,5,12,24,86,0,17,28,211,0,0,8,43,168,254,3,1,1,10,75,2,14,0,1,1654,448,2,1,0,2,1,3
Vikings,Lions,3,17,10/12/2014,2014,6,-1,5,15,18,69,0,23,37,188,0,3,8,45,143,212,1,0,3,9,60,3,14,0,1,1659,255,0,0,0,0,4,30,5,18,28,100,1,19,33,185,1,0,4,30,155,255,0,0,0,5,40,1,13,1,2,1941,212,3,1,0,3,8,45
Jets,Broncos,17,31,10/12/2014,2014,6,10,5,15,15,31,0,23,43,190,2,1,4,17,173,204,2,1,2,2,9,5,14,0,0,1586,359,0,2,0,0,2,16,4,21,33,138,0,22,33,237,3,0,2,16,221,359,2,0,0,11,101,7,16,0,0,2014,204,1,2,1,2,4,17
Cardinals,Redskins,30,20,10/12/2014,2014,6,-5.5,4,19,23,74,0,28,44,250,2,0,1,7,243,317,2,0,0,14,108,7,17,0,0,2059,407,3,1,1,4,2,19,5,21,17,72,0,24,38,354,2,3,2,19,335,407,1,1,4,6,62,2,10,1,1,1541,317,0,2,0,0,1,7
Bills,Patriots,22,37,10/12/2014,2014,6,1,5,19,23,68,1,24,38,299,2,1,5,31,268,336,2,2,3,8,107,8,15,1,2,1780,396,0,0,0,0,2,15,5,22,27,50,0,27,37,361,4,0,2,15,346,396,0,0,0,9,60,7,15,0,0,1820,336,1,2,2,3,5,31
