Best parameters set found on development set:
0.72827 (+/-0.012) for {'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 93, 'p': 2, 'weights': 'uniform'}
0.72538 (+/-0.012) for {'algorithm': 'auto', 'leaf_size': 7, 'n_neighbors': 105, 'p': 2, 'weights': 'uniform'} probability 0.094
0.72538 (+/-0.012) for {'algorithm': 'auto', 'leaf_size': 8, 'n_neighbors': 105, 'p': 2, 'weights': 'uniform'} probability 0.094
0.72538 (+/-0.012) for {'algorithm': 'auto', 'leaf_size': 9, 'n_neighbors': 105, 'p': 2, 'weights': 'uniform'} probability 0.094
0.72538 (+/-0.012) for {'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 105, 'p': 2, 'weights': 'uniform'} probability 0.094
0.72538 (+/-0.012) for {'algorithm': 'auto', 'leaf_size': 11, 'n_neighbors': 105, 'p': 2, 'weights': 'uniform'} probability 0.094
0.72538 (+/-0.012) for {'algorithm': 'auto', 'leaf_size': 12, 'n_neighbors': 105, 'p': 2, 'weights': 'uniform'} probability 0.094
0.72538 (+/-0.012) for {'algorithm': 'auto', 'leaf_size': 13, 'n_neighbors': 105, 'p': 2, 'weights': 'uniform'} probability 0.094
0.72538 (+/-0.012) for {'algorithm': 'auto', 'leaf_size': 14, 'n_neighbors': 105, 'p': 2, 'weights': 'uniform'} probability 0.094
0.72538 (+/-0.012) for {'algorithm': 'auto', 'leaf_size': 15, 'n_neighbors': 105, 'p': 2, 'weights': 'uniform'} probability 0.094
0.72538 (+/-0.012) for {'algorithm': 'auto', 'leaf_size': 16, 'n_neighbors': 105, 'p': 2, 'weights': 'uniform'} probability 0.094
0.72538 (+/-0.012) for {'algorithm': 'auto', 'leaf_size': 17, 'n_neighbors': 105, 'p': 2, 'weights': 'uniform'} probability 0.094
0.72538 (+/-0.012) for {'algorithm': 'auto', 'leaf_size': 18, 'n_neighbors': 105, 'p': 2, 'weights': 'uniform'} probability 0.094
0.72538 (+/-0.012) for {'algorithm': 'auto', 'leaf_size': 19, 'n_neighbors': 105, 'p': 2, 'weights': 'uniform'} probability 0.094
0.72538 (+/-0.012) for {'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 105, 'p': 2, 'weights': 'uniform'} probability 0.094
0.72538 (+/-0.012) for {'algorithm': 'auto', 'leaf_size': 21, 'n_neighbors': 105, 'p': 2, 'weights': 'uniform'} probability 0.094
0.72538 (+/-0.012) for {'algorithm': 'auto', 'leaf_size': 22, 'n_neighbors': 105, 'p': 2, 'weights': 'uniform'} probability 0.094
0.72538 (+/-0.012) for {'algorithm': 'auto', 'leaf_size': 23, 'n_neighbors': 105, 'p': 2, 'weights': 'uniform'} probability 0.094
0.72538 (+/-0.012) for {'algorithm': 'auto', 'leaf_size': 24, 'n_neighbors': 105, 'p': 2, 'weights': 'uniform'} probability 0.094
0.72538 (+/-0.012) for {'algorithm': 'auto', 'leaf_size': 25, 'n_neighbors': 105, 'p': 2, 'weights': 'uniform'} probability 0.094
0.72538 (+/-0.012) for {'algorithm': 'auto', 'leaf_size': 26, 'n_neighbors': 105, 'p': 2, 'weights': 'uniform'} probability 0.094
0.72538 (+/-0.012) for {'algorithm': 'auto', 'leaf_size': 27, 'n_neighbors': 105, 'p': 2, 'weights': 'uniform'} probability 0.094
0.72538 (+/-0.012) for {'algorithm': 'auto', 'leaf_size': 28, 'n_neighbors': 105, 'p': 2, 'weights': 'uniform'} probability 0.094
0.72538 (+/-0.012) for {'algorithm': 'auto', 'leaf_size': 29, 'n_neighbors': 105, 'p': 2, 'weights': 'uniform'} probability 0.094
0.72538 (+/-0.012) for {'algorithm': 'auto', 'leaf_size': 30, 'n_neighbors': 105, 'p': 2, 'weights': 'uniform'} probability 0.094
0.72537 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 123, 'p': 1, 'weights': 'uniform'} probability 0.137
0.72537 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 2, 'n_neighbors': 123, 'p': 1, 'weights': 'uniform'} probability 0.137
0.72537 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 3, 'n_neighbors': 123, 'p': 1, 'weights': 'uniform'} probability 0.137
0.72537 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 4, 'n_neighbors': 123, 'p': 1, 'weights': 'uniform'} probability 0.137
0.72537 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 5, 'n_neighbors': 123, 'p': 1, 'weights': 'uniform'} probability 0.137
0.72537 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 6, 'n_neighbors': 123, 'p': 1, 'weights': 'uniform'} probability 0.137
0.72537 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 7, 'n_neighbors': 123, 'p': 1, 'weights': 'uniform'} probability 0.137
0.72537 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 8, 'n_neighbors': 123, 'p': 1, 'weights': 'uniform'} probability 0.137
0.72537 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 9, 'n_neighbors': 123, 'p': 1, 'weights': 'uniform'} probability 0.137
0.72537 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 123, 'p': 1, 'weights': 'uniform'} probability 0.137
0.72537 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 11, 'n_neighbors': 123, 'p': 1, 'weights': 'uniform'} probability 0.137
0.72537 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 12, 'n_neighbors': 123, 'p': 1, 'weights': 'uniform'} probability 0.137
0.72537 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 13, 'n_neighbors': 123, 'p': 1, 'weights': 'uniform'} probability 0.137
0.72537 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 14, 'n_neighbors': 123, 'p': 1, 'weights': 'uniform'} probability 0.137
0.72537 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 15, 'n_neighbors': 123, 'p': 1, 'weights': 'uniform'} probability 0.137
0.72537 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 16, 'n_neighbors': 123, 'p': 1, 'weights': 'uniform'} probability 0.137
0.72537 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 17, 'n_neighbors': 123, 'p': 1, 'weights': 'uniform'} probability 0.137
0.72537 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 18, 'n_neighbors': 123, 'p': 1, 'weights': 'uniform'} probability 0.137
0.72537 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 19, 'n_neighbors': 123, 'p': 1, 'weights': 'uniform'} probability 0.137
0.72537 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 123, 'p': 1, 'weights': 'uniform'} probability 0.137
0.72537 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 21, 'n_neighbors': 123, 'p': 1, 'weights': 'uniform'} probability 0.137
0.72537 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 22, 'n_neighbors': 123, 'p': 1, 'weights': 'uniform'} probability 0.137
0.72537 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 23, 'n_neighbors': 123, 'p': 1, 'weights': 'uniform'} probability 0.137
0.72537 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 24, 'n_neighbors': 123, 'p': 1, 'weights': 'uniform'} probability 0.137
0.72537 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 25, 'n_neighbors': 123, 'p': 1, 'weights': 'uniform'} probability 0.137
0.72537 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 26, 'n_neighbors': 123, 'p': 1, 'weights': 'uniform'} probability 0.137
0.72537 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 27, 'n_neighbors': 123, 'p': 1, 'weights': 'uniform'} probability 0.137
0.72537 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 28, 'n_neighbors': 123, 'p': 1, 'weights': 'uniform'} probability 0.137
0.72537 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 29, 'n_neighbors': 123, 'p': 1, 'weights': 'uniform'} probability 0.137
0.72537 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 30, 'n_neighbors': 123, 'p': 1, 'weights': 'uniform'} probability 0.137
0.72535 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 87, 'p': 1, 'weights': 'uniform'} probability 0.131
0.72535 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 2, 'n_neighbors': 87, 'p': 1, 'weights': 'uniform'} probability 0.131
0.72535 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 3, 'n_neighbors': 87, 'p': 1, 'weights': 'uniform'} probability 0.131
0.72535 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 4, 'n_neighbors': 87, 'p': 1, 'weights': 'uniform'} probability 0.131
0.72535 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 5, 'n_neighbors': 87, 'p': 1, 'weights': 'uniform'} probability 0.131
0.72535 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 6, 'n_neighbors': 87, 'p': 1, 'weights': 'uniform'} probability 0.131
0.72535 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 7, 'n_neighbors': 87, 'p': 1, 'weights': 'uniform'} probability 0.131
0.72535 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 8, 'n_neighbors': 87, 'p': 1, 'weights': 'uniform'} probability 0.131
0.72535 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 9, 'n_neighbors': 87, 'p': 1, 'weights': 'uniform'} probability 0.131
0.72535 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 87, 'p': 1, 'weights': 'uniform'} probability 0.131
0.72535 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 11, 'n_neighbors': 87, 'p': 1, 'weights': 'uniform'} probability 0.131
0.72535 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 12, 'n_neighbors': 87, 'p': 1, 'weights': 'uniform'} probability 0.131
0.72535 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 13, 'n_neighbors': 87, 'p': 1, 'weights': 'uniform'} probability 0.131
0.72535 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 14, 'n_neighbors': 87, 'p': 1, 'weights': 'uniform'} probability 0.131
0.72535 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 15, 'n_neighbors': 87, 'p': 1, 'weights': 'uniform'} probability 0.131
0.72535 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 16, 'n_neighbors': 87, 'p': 1, 'weights': 'uniform'} probability 0.131
0.72535 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 17, 'n_neighbors': 87, 'p': 1, 'weights': 'uniform'} probability 0.131
0.72535 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 18, 'n_neighbors': 87, 'p': 1, 'weights': 'uniform'} probability 0.131
0.72535 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 19, 'n_neighbors': 87, 'p': 1, 'weights': 'uniform'} probability 0.131
0.72535 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 87, 'p': 1, 'weights': 'uniform'} probability 0.131
0.72535 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 21, 'n_neighbors': 87, 'p': 1, 'weights': 'uniform'} probability 0.131
0.72535 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 22, 'n_neighbors': 87, 'p': 1, 'weights': 'uniform'} probability 0.131
0.72535 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 23, 'n_neighbors': 87, 'p': 1, 'weights': 'uniform'} probability 0.131
0.72535 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 24, 'n_neighbors': 87, 'p': 1, 'weights': 'uniform'} probability 0.131
0.72535 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 25, 'n_neighbors': 87, 'p': 1, 'weights': 'uniform'} probability 0.131
0.72535 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 26, 'n_neighbors': 87, 'p': 1, 'weights': 'uniform'} probability 0.131
0.72535 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 27, 'n_neighbors': 87, 'p': 1, 'weights': 'uniform'} probability 0.131
0.72535 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 28, 'n_neighbors': 87, 'p': 1, 'weights': 'uniform'} probability 0.131
0.72535 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 29, 'n_neighbors': 87, 'p': 1, 'weights': 'uniform'} probability 0.131
0.72535 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 30, 'n_neighbors': 87, 'p': 1, 'weights': 'uniform'} probability 0.131
0.72534 (+/-0.010) for {'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 105, 'p': 2, 'weights': 'distance'} probability 0.000
0.72534 (+/-0.010) for {'algorithm': 'auto', 'leaf_size': 2, 'n_neighbors': 105, 'p': 2, 'weights': 'distance'} probability 0.000
0.72534 (+/-0.010) for {'algorithm': 'auto', 'leaf_size': 3, 'n_neighbors': 105, 'p': 2, 'weights': 'distance'} probability 0.000
0.72534 (+/-0.010) for {'algorithm': 'auto', 'leaf_size': 4, 'n_neighbors': 105, 'p': 2, 'weights': 'distance'} probability 0.000
0.72534 (+/-0.010) for {'algorithm': 'auto', 'leaf_size': 5, 'n_neighbors': 105, 'p': 2, 'weights': 'distance'} probability 0.000
0.72534 (+/-0.010) for {'algorithm': 'auto', 'leaf_size': 6, 'n_neighbors': 105, 'p': 2, 'weights': 'distance'} probability 0.000
0.72534 (+/-0.010) for {'algorithm': 'auto', 'leaf_size': 7, 'n_neighbors': 105, 'p': 2, 'weights': 'distance'} probability 0.000
0.72534 (+/-0.010) for {'algorithm': 'auto', 'leaf_size': 8, 'n_neighbors': 105, 'p': 2, 'weights': 'distance'} probability 0.000
0.72534 (+/-0.010) for {'algorithm': 'auto', 'leaf_size': 9, 'n_neighbors': 105, 'p': 2, 'weights': 'distance'} probability 0.000
0.72534 (+/-0.010) for {'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 105, 'p': 2, 'weights': 'distance'} probability 0.000
0.72534 (+/-0.010) for {'algorithm': 'auto', 'leaf_size': 11, 'n_neighbors': 105, 'p': 2, 'weights': 'distance'} probability 0.000
0.72534 (+/-0.010) for {'algorithm': 'auto', 'leaf_size': 12, 'n_neighbors': 105, 'p': 2, 'weights': 'distance'} probability 0.000
0.72534 (+/-0.010) for {'algorithm': 'auto', 'leaf_size': 13, 'n_neighbors': 105, 'p': 2, 'weights': 'distance'} probability 0.000
0.72534 (+/-0.010) for {'algorithm': 'auto', 'leaf_size': 14, 'n_neighbors': 105, 'p': 2, 'weights': 'distance'} probability 0.000
0.72534 (+/-0.010) for {'algorithm': 'auto', 'leaf_size': 15, 'n_neighbors': 105, 'p': 2, 'weights': 'distance'} probability 0.000
0.72534 (+/-0.010) for {'algorithm': 'auto', 'leaf_size': 16, 'n_neighbors': 105, 'p': 2, 'weights': 'distance'} probability 0.000
0.72534 (+/-0.010) for {'algorithm': 'auto', 'leaf_size': 17, 'n_neighbors': 105, 'p': 2, 'weights': 'distance'} probability 0.000
0.72534 (+/-0.010) for {'algorithm': 'auto', 'leaf_size': 18, 'n_neighbors': 105, 'p': 2, 'weights': 'distance'} probability 0.000
0.72534 (+/-0.010) for {'algorithm': 'auto', 'leaf_size': 19, 'n_neighbors': 105, 'p': 2, 'weights': 'distance'} probability 0.000
0.72534 (+/-0.010) for {'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 105, 'p': 2, 'weights': 'distance'} probability 0.000
0.72534 (+/-0.010) for {'algorithm': 'auto', 'leaf_size': 21, 'n_neighbors': 105, 'p': 2, 'weights': 'distance'} probability 0.000
0.72534 (+/-0.010) for {'algorithm': 'auto', 'leaf_size': 22, 'n_neighbors': 105, 'p': 2, 'weights': 'distance'} probability 0.000
0.72534 (+/-0.010) for {'algorithm': 'auto', 'leaf_size': 23, 'n_neighbors': 105, 'p': 2, 'weights': 'distance'} probability 0.000
0.72534 (+/-0.010) for {'algorithm': 'auto', 'leaf_size': 24, 'n_neighbors': 105, 'p': 2, 'weights': 'distance'} probability 0.000
0.72534 (+/-0.010) for {'algorithm': 'auto', 'leaf_size': 25, 'n_neighbors': 105, 'p': 2, 'weights': 'distance'} probability 0.000
0.72534 (+/-0.010) for {'algorithm': 'auto', 'leaf_size': 26, 'n_neighbors': 105, 'p': 2, 'weights': 'distance'} probability 0.000
0.72534 (+/-0.010) for {'algorithm': 'auto', 'leaf_size': 27, 'n_neighbors': 105, 'p': 2, 'weights': 'distance'} probability 0.000
0.72534 (+/-0.010) for {'algorithm': 'auto', 'leaf_size': 28, 'n_neighbors': 105, 'p': 2, 'weights': 'distance'} probability 0.000
0.72534 (+/-0.010) for {'algorithm': 'auto', 'leaf_size': 29, 'n_neighbors': 105, 'p': 2, 'weights': 'distance'} probability 0.000
0.72534 (+/-0.010) for {'algorithm': 'auto', 'leaf_size': 30, 'n_neighbors': 105, 'p': 2, 'weights': 'distance'} probability 0.000
0.72533 (+/-0.011) for {'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 133, 'p': 2, 'weights': 'uniform'} probability 0.029
0.72533 (+/-0.011) for {'algorithm': 'auto', 'leaf_size': 2, 'n_neighbors': 133, 'p': 2, 'weights': 'uniform'} probability 0.029
0.72533 (+/-0.011) for {'algorithm': 'auto', 'leaf_size': 3, 'n_neighbors': 133, 'p': 2, 'weights': 'uniform'} probability 0.029
0.72533 (+/-0.011) for {'algorithm': 'auto', 'leaf_size': 4, 'n_neighbors': 133, 'p': 2, 'weights': 'uniform'} probability 0.029
0.72533 (+/-0.011) for {'algorithm': 'auto', 'leaf_size': 5, 'n_neighbors': 133, 'p': 2, 'weights': 'uniform'} probability 0.029
0.72533 (+/-0.011) for {'algorithm': 'auto', 'leaf_size': 6, 'n_neighbors': 133, 'p': 2, 'weights': 'uniform'} probability 0.029
0.72533 (+/-0.011) for {'algorithm': 'auto', 'leaf_size': 7, 'n_neighbors': 133, 'p': 2, 'weights': 'uniform'} probability 0.029
0.72533 (+/-0.011) for {'algorithm': 'auto', 'leaf_size': 8, 'n_neighbors': 133, 'p': 2, 'weights': 'uniform'} probability 0.029
0.72533 (+/-0.011) for {'algorithm': 'auto', 'leaf_size': 9, 'n_neighbors': 133, 'p': 2, 'weights': 'uniform'} probability 0.029
0.72533 (+/-0.011) for {'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 133, 'p': 2, 'weights': 'uniform'} probability 0.029
0.72533 (+/-0.011) for {'algorithm': 'auto', 'leaf_size': 11, 'n_neighbors': 133, 'p': 2, 'weights': 'uniform'} probability 0.029
0.72533 (+/-0.011) for {'algorithm': 'auto', 'leaf_size': 12, 'n_neighbors': 133, 'p': 2, 'weights': 'uniform'} probability 0.029
0.72533 (+/-0.011) for {'algorithm': 'auto', 'leaf_size': 13, 'n_neighbors': 133, 'p': 2, 'weights': 'uniform'} probability 0.029
0.72533 (+/-0.011) for {'algorithm': 'auto', 'leaf_size': 14, 'n_neighbors': 133, 'p': 2, 'weights': 'uniform'} probability 0.029
0.72533 (+/-0.011) for {'algorithm': 'auto', 'leaf_size': 15, 'n_neighbors': 133, 'p': 2, 'weights': 'uniform'} probability 0.029
0.72533 (+/-0.011) for {'algorithm': 'auto', 'leaf_size': 16, 'n_neighbors': 133, 'p': 2, 'weights': 'uniform'} probability 0.029
0.72533 (+/-0.011) for {'algorithm': 'auto', 'leaf_size': 17, 'n_neighbors': 133, 'p': 2, 'weights': 'uniform'} probability 0.029
0.72533 (+/-0.011) for {'algorithm': 'auto', 'leaf_size': 18, 'n_neighbors': 133, 'p': 2, 'weights': 'uniform'} probability 0.029
0.72533 (+/-0.011) for {'algorithm': 'auto', 'leaf_size': 19, 'n_neighbors': 133, 'p': 2, 'weights': 'uniform'} probability 0.029
0.72533 (+/-0.011) for {'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 133, 'p': 2, 'weights': 'uniform'} probability 0.029
0.72533 (+/-0.011) for {'algorithm': 'auto', 'leaf_size': 21, 'n_neighbors': 133, 'p': 2, 'weights': 'uniform'} probability 0.029
0.72533 (+/-0.011) for {'algorithm': 'auto', 'leaf_size': 22, 'n_neighbors': 133, 'p': 2, 'weights': 'uniform'} probability 0.029
0.72533 (+/-0.011) for {'algorithm': 'auto', 'leaf_size': 23, 'n_neighbors': 133, 'p': 2, 'weights': 'uniform'} probability 0.029
0.72533 (+/-0.011) for {'algorithm': 'auto', 'leaf_size': 24, 'n_neighbors': 133, 'p': 2, 'weights': 'uniform'} probability 0.029
0.72533 (+/-0.011) for {'algorithm': 'auto', 'leaf_size': 25, 'n_neighbors': 133, 'p': 2, 'weights': 'uniform'} probability 0.029
0.72533 (+/-0.011) for {'algorithm': 'auto', 'leaf_size': 26, 'n_neighbors': 133, 'p': 2, 'weights': 'uniform'} probability 0.029
0.72533 (+/-0.011) for {'algorithm': 'auto', 'leaf_size': 27, 'n_neighbors': 133, 'p': 2, 'weights': 'uniform'} probability 0.029
0.72533 (+/-0.011) for {'algorithm': 'auto', 'leaf_size': 28, 'n_neighbors': 133, 'p': 2, 'weights': 'uniform'} probability 0.029
0.72533 (+/-0.011) for {'algorithm': 'auto', 'leaf_size': 29, 'n_neighbors': 133, 'p': 2, 'weights': 'uniform'} probability 0.029
0.72533 (+/-0.011) for {'algorithm': 'auto', 'leaf_size': 30, 'n_neighbors': 133, 'p': 2, 'weights': 'uniform'} probability 0.029
0.72521 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 2, 'n_neighbors': 111, 'p': 2, 'weights': 'distance'} probability 0.000
0.72521 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 3, 'n_neighbors': 111, 'p': 2, 'weights': 'distance'} probability 0.000
0.72521 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 4, 'n_neighbors': 111, 'p': 2, 'weights': 'distance'} probability 0.000
0.72521 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 5, 'n_neighbors': 111, 'p': 2, 'weights': 'distance'} probability 0.000
0.72521 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 6, 'n_neighbors': 111, 'p': 2, 'weights': 'distance'} probability 0.000
0.72521 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 14, 'n_neighbors': 111, 'p': 2, 'weights': 'distance'} probability 0.000
0.72521 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 15, 'n_neighbors': 111, 'p': 2, 'weights': 'distance'} probability 0.000
0.72521 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 16, 'n_neighbors': 111, 'p': 2, 'weights': 'distance'} probability 0.000
0.72521 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 17, 'n_neighbors': 111, 'p': 2, 'weights': 'distance'} probability 0.000
0.72521 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 18, 'n_neighbors': 111, 'p': 2, 'weights': 'distance'} probability 0.000
0.72521 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 19, 'n_neighbors': 111, 'p': 2, 'weights': 'distance'} probability 0.000
0.72521 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 111, 'p': 2, 'weights': 'distance'} probability 0.000
0.72521 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 21, 'n_neighbors': 111, 'p': 2, 'weights': 'distance'} probability 0.000
0.72521 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 22, 'n_neighbors': 111, 'p': 2, 'weights': 'distance'} probability 0.000
0.72521 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 23, 'n_neighbors': 111, 'p': 2, 'weights': 'distance'} probability 0.000
0.72521 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 24, 'n_neighbors': 111, 'p': 2, 'weights': 'distance'} probability 0.000
0.72521 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 25, 'n_neighbors': 111, 'p': 2, 'weights': 'distance'} probability 0.000
0.72521 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 26, 'n_neighbors': 111, 'p': 2, 'weights': 'distance'} probability 0.000
0.72520 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 99, 'p': 2, 'weights': 'distance'} probability 0.000
0.72520 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 2, 'n_neighbors': 99, 'p': 2, 'weights': 'distance'} probability 0.000
0.72520 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 3, 'n_neighbors': 99, 'p': 2, 'weights': 'distance'} probability 0.000
0.72520 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 4, 'n_neighbors': 99, 'p': 2, 'weights': 'distance'} probability 0.000
0.72520 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 5, 'n_neighbors': 99, 'p': 2, 'weights': 'distance'} probability 0.000
0.72520 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 6, 'n_neighbors': 99, 'p': 2, 'weights': 'distance'} probability 0.000
0.72520 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 7, 'n_neighbors': 99, 'p': 2, 'weights': 'distance'} probability 0.000
0.72520 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 8, 'n_neighbors': 99, 'p': 2, 'weights': 'distance'} probability 0.000
0.72520 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 9, 'n_neighbors': 99, 'p': 2, 'weights': 'distance'} probability 0.000
0.72520 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 99, 'p': 2, 'weights': 'distance'} probability 0.000
0.72520 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 11, 'n_neighbors': 99, 'p': 2, 'weights': 'distance'} probability 0.000
0.72520 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 12, 'n_neighbors': 99, 'p': 2, 'weights': 'distance'} probability 0.000
0.72520 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 13, 'n_neighbors': 99, 'p': 2, 'weights': 'distance'} probability 0.000
0.72520 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 14, 'n_neighbors': 99, 'p': 2, 'weights': 'distance'} probability 0.000
0.72520 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 15, 'n_neighbors': 99, 'p': 2, 'weights': 'distance'} probability 0.000
0.72520 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 16, 'n_neighbors': 99, 'p': 2, 'weights': 'distance'} probability 0.000
0.72520 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 17, 'n_neighbors': 99, 'p': 2, 'weights': 'distance'} probability 0.000
0.72520 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 18, 'n_neighbors': 99, 'p': 2, 'weights': 'distance'} probability 0.000
0.72520 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 19, 'n_neighbors': 99, 'p': 2, 'weights': 'distance'} probability 0.000
0.72520 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 99, 'p': 2, 'weights': 'distance'} probability 0.000
0.72520 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 21, 'n_neighbors': 99, 'p': 2, 'weights': 'distance'} probability 0.000
0.72520 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 22, 'n_neighbors': 99, 'p': 2, 'weights': 'distance'} probability 0.000
0.72520 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 23, 'n_neighbors': 99, 'p': 2, 'weights': 'distance'} probability 0.000
0.72520 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 24, 'n_neighbors': 99, 'p': 2, 'weights': 'distance'} probability 0.000
